type,model_id,time_to_first_byte,time_to_first_token,total_time,num_output_tokens,tokens_per_second,content_validated,total_cost,status_code
chat_completion,bedrock_claude_haiku35_pipeline_mock,599,599,9621,271,28.167550150711982,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,610,610,9473,271,28.607621661564444,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,613,661,9777,271,27.718113940881665,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,640,714,13038,271,20.785396533210616,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,668,966,9880,271,27.429149797570847,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,648,654,10933,271,24.787341077471876,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,638,707,11114,271,24.38366024833543,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,575,599,10011,271,27.070222754969535,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,657,660,10419,271,26.010173721086474,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,712,737,9506,271,28.50831054071113,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,590,594,11127,271,24.355172103891434,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,665,672,12563,271,21.571280745044973,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,729,729,9645,271,28.097459823742874,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,786,789,10736,271,25.242175856929954,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,623,623,8184,271,33.11339198435973,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,674,696,10689,271,25.353166806997848,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,617,618,10097,271,26.83965534317124,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,630,703,9537,271,28.415644332599346,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,620,693,8643,271,31.354853638782828,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,611,611,10823,271,25.039268225076224,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,640,641,13194,271,20.539639229953007,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,721,767,12383,271,21.884842122264395,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,616,646,8470,271,31.9952774498229,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,627,631,9264,271,29.253022452504318,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,580,654,8544,271,31.71816479400749,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,645,943,10110,271,26.805143422354107,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,602,625,9756,271,27.77777777777778,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,577,578,13835,271,19.588001445608963,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,645,946,11522,271,23.52022218364867,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,594,594,9515,271,28.481345244351022,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,614,615,8664,271,31.278855032317637,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,578,582,11557,271,23.44899195292896,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,629,629,10520,271,25.76045627376426,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,608,907,11522,271,23.52022218364867,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,591,591,13114,271,20.66493823394845,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,589,589,8700,271,31.149425287356323,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,637,639,10653,271,25.438843518257766,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,613,613,9755,271,27.780625320348538,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,619,621,11515,271,23.534520191055144,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,562,631,8899,271,30.452859871895722,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,769,841,11050,271,24.524886877828052,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,600,601,9926,271,27.302035059439856,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,572,595,10243,271,26.457092648638092,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,593,594,8202,271,33.040721775176785,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,622,624,11178,271,24.244050814099122,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,635,636,8208,271,33.01656920077973,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,604,606,7738,271,35.02196950116309,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,686,703,8883,271,30.507711358775193,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,606,627,9628,271,28.147071042791858,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,620,620,9461,271,28.643906563788182,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,655,655,11391,271,23.790711965586866,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,686,686,11683,271,23.19609689292134,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,693,697,10688,271,25.355538922155688,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,619,620,9166,271,29.565786602662012,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,599,600,11092,271,24.43202307969708,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,624,624,8328,271,32.54082612872239,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,747,760,7830,271,34.61047254150702,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,611,611,10240,271,26.46484375,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,585,589,10632,271,25.489089541008276,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,566,575,12094,271,22.407805523400032,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,711,712,10828,271,25.027705947543406,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,703,703,9580,271,28.288100208768267,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,570,881,11474,271,23.618616001394457,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,681,694,11814,271,22.938886067377688,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,583,583,7928,271,34.182643794147324,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,610,635,11896,271,22.780766644250168,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,866,872,8987,271,30.154667853566263,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,616,637,10016,271,27.05670926517572,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,635,635,11648,271,23.265796703296704,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,690,690,11536,271,23.491678224687934,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,619,619,9759,271,27.769238651501176,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,676,701,9416,271,28.780798640611724,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,726,727,11853,271,22.86341010714587,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,628,700,11578,271,23.406460528588703,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,855,875,8725,271,31.060171919770774,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,640,640,10285,271,26.349052017501215,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,638,638,8514,271,31.82992717876439,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,581,739,11320,271,23.939929328621908,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,885,886,9825,271,27.582697201017815,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,696,702,8922,271,30.37435552566689,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,575,649,10807,271,25.076339409641896,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,638,641,9998,271,27.105421084216847,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,664,668,7491,271,36.176745427846754,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,625,647,9143,271,29.640161872470742,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,633,633,9599,271,28.232107511199082,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,633,633,9603,271,28.220347807976676,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,616,617,10044,271,26.98128235762644,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,814,833,11920,271,22.73489932885906,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,700,715,11321,271,23.937814680681917,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,651,672,10865,271,24.942475839852737,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,602,629,9855,271,27.498731608320647,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,609,621,10137,271,26.73374765709776,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,666,737,9213,271,29.414957125800502,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,587,587,11189,271,24.22021628385021,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,631,654,11470,271,23.62685265911072,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,656,659,9973,271,27.1733680938534,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,631,631,10093,271,26.850292281779453,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,601,623,10201,271,26.566022938927556,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,614,615,9257,271,29.275143134924924,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,572,572,10521,271,25.758007793935935,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,579,599,12227,271,22.16406313895477,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,593,593,12354,271,21.936214991096,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,597,613,8747,271,30.982050988910483,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,653,653,10080,271,26.884920634920636,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,595,618,11880,271,22.81144781144781,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,614,911,11102,271,24.410016213294902,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,714,715,11672,271,23.217957505140507,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,832,1122,9619,271,28.173406799043562,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,593,593,6848,271,39.57359813084112,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,716,716,12898,271,21.011009458830827,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,575,575,10561,271,25.660448821134363,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1062,1357,10058,271,26.943726386955657,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,643,645,9963,271,27.20064237679414,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,688,691,11166,271,24.270105677950923,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,686,686,9077,271,29.855679189159414,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,826,826,13098,271,20.690181707130858,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1006,1009,11916,271,22.74253105068815,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,713,715,10148,271,26.70476941269216,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,602,606,9624,271,28.158769742310888,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,684,686,10193,271,26.586873344452076,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,582,582,11309,271,23.963215138385358,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,563,565,11574,271,23.41454985311906,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,630,630,9933,271,27.28279472465519,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,893,897,12992,271,20.85899014778325,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,578,578,9142,271,29.64340406913148,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,659,666,12462,271,21.746108168833253,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,670,690,11588,271,23.386261649982742,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,722,722,12753,271,21.24990198384694,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,594,598,11462,271,23.643343221078347,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,591,613,9431,271,28.73502279715831,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,838,988,8582,271,31.577720810999764,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,607,722,13709,271,19.768035597053032,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,583,583,11939,271,22.69871848563531,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,786,787,8886,271,30.497411658789108,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,681,683,10133,271,26.744300799368403,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,601,603,11327,271,23.92513463406021,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,580,580,10044,271,26.98128235762644,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,594,598,8626,271,31.416647345235337,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,874,874,11092,271,24.43202307969708,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,602,607,8500,271,31.88235294117647,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,705,705,10378,271,26.11293120061669,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,613,910,10873,271,24.924123976823324,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,862,862,10884,271,24.898934215361997,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,875,875,11702,271,23.158434455648607,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,698,762,9635,271,28.126621691748834,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,611,909,9066,271,29.89190381645709,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,625,630,8890,271,30.483689538807646,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,603,902,13312,271,20.357572115384617,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,608,608,9583,271,28.279244495460713,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,567,567,11198,271,24.20075013395249,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,582,582,8406,271,32.23887699262431,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,650,650,10469,271,25.885948992262872,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,669,738,9658,271,28.05963967695175,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,612,612,11907,271,22.759721172419585,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,713,716,9697,271,27.946787666288547,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,719,720,12534,271,21.621190362214776,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,571,572,10249,271,26.441604058932576,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,598,598,11245,271,24.099599822143176,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,620,915,12011,271,22.562650903338607,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,609,609,9973,271,27.1733680938534,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,803,870,7366,271,36.79065978821613,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,624,624,8436,271,32.12422949265054,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,586,586,9393,271,28.85127222399659,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,612,633,10919,271,24.819122630277498,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,557,561,10390,271,26.082771896053895,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,571,868,11123,271,24.36393059426414,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,584,589,12249,271,22.124255041227855,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,592,593,11129,271,24.35079521969629,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,698,702,8127,271,33.34563799680078,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,602,604,10075,271,26.898263027295286,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,844,844,11224,271,24.144689950106912,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1012,1058,9252,271,29.29096411586684,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,558,584,11751,271,23.06186707514254,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,576,576,8045,271,33.68551895587321,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,846,888,11707,271,23.14854360638934,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,643,712,8661,271,31.28968941230805,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,611,680,10152,271,26.694247438928294,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,630,634,13495,271,20.081511670989258,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,675,686,9675,271,28.01033591731266,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,751,752,12222,271,22.1731304205531,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,733,733,12572,271,21.55583837098314,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,609,610,9820,271,27.596741344195518,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,676,738,9777,271,27.718113940881665,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,595,598,9700,271,27.93814432989691,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,759,759,9775,271,27.723785166240408,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,639,639,10842,271,24.99538830474082,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,632,653,9047,271,29.954681109760138,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,766,767,9872,271,27.45137763371151,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,790,790,10894,271,24.876078575362584,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,670,670,10744,271,25.22338049143708,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,573,573,8998,271,30.117803956434766,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,757,757,11128,271,24.352983465132997,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1055,1055,12186,271,22.238634498604956,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,700,700,9197,271,29.466130259867352,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,742,742,10605,271,25.553983969825552,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,829,829,12758,271,21.241573914406647,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,692,693,9908,271,27.35163504238999,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,603,623,10374,271,26.12299980721033,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,621,680,9615,271,28.185127405096203,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,655,655,10194,271,26.58426525407102,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,613,613,8212,271,33.0004870920604,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,691,753,9454,271,28.66511529511318,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,710,710,13089,271,20.70440828176331,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,672,672,10628,271,25.498682724877682,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,692,693,12117,271,22.365271931996368,True,0.0,200
