type,model_id,time_to_first_byte,time_to_first_token,total_time,num_output_tokens,tokens_per_second,content_validated,total_cost,status_code
chat_completion,bedrock_claude_haiku35_pipeline_mock,374,671,11965,271,22.64939406602591,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,659,660,12462,271,21.746108168833253,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,483,772,11497,271,23.571366443420022,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1045,1059,9860,271,27.48478701825558,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,902,902,11894,271,22.784597275937447,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1394,1396,11022,271,24.58718925784794,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,744,746,11836,271,22.896248732679958,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1196,1196,12999,271,20.847757519809214,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1722,1722,11445,271,23.678462210572302,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1402,1403,11667,271,23.2279077740636,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1351,1351,12195,271,22.22222222222222,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1423,1429,11798,271,22.96999491439227,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1345,1345,12582,271,21.53870608806231,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3325,3325,11172,271,24.25707124955245,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1838,1856,12621,271,21.472149591949925,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1411,1415,12635,271,21.44835773644638,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1602,1602,9601,271,28.226226434746376,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3576,5100,13242,271,20.465186527714845,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2318,2389,12348,271,21.946873987690314,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3828,3832,13108,271,20.67439731461703,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3627,5541,13899,271,19.497805597525,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1730,1823,10951,271,24.746598484156696,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1500,1569,9761,271,27.763548816719602,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2524,2528,11954,271,22.670235904299815,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2605,2606,13626,271,19.888448554234554,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2738,2738,12283,271,22.063013921680373,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3648,3662,13589,271,19.942600632864817,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2880,2880,15057,271,17.99827322839875,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3011,3078,11110,271,24.392439243924393,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2802,2807,14366,271,18.863984407629125,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3563,3579,14800,271,18.31081081081081,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1871,1951,10542,271,25.706697021438057,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2369,2372,11990,271,22.602168473728106,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,804,804,10970,271,24.70373746581586,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1758,1778,9473,271,28.607621661564444,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2828,3118,13547,271,20.004429024876355,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,992,992,11156,271,24.29186088203657,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3761,3762,15357,271,17.646675783030542,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3744,3758,17380,271,15.592635212888379,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3682,3750,13375,271,20.261682242990656,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2016,2019,12371,271,21.906070649098698,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2842,2848,15932,271,17.009791614361035,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3145,3210,14038,271,19.304744265564896,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1821,1842,15317,271,17.692759678788274,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2853,3867,15327,271,17.681216154498596,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1739,1739,13282,271,20.403553681674445,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2422,2516,15016,271,18.04741608950453,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1369,1372,12018,271,22.54950906972874,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1833,1833,13914,271,19.476785970964496,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1199,1201,10061,271,26.93569227710963,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,928,928,9829,271,27.57147217417845,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3381,3466,14969,271,18.104081768989246,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2396,2408,13976,271,19.39038351459645,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1737,1738,10694,271,25.341312885730314,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3077,3078,14685,271,18.454204971058903,True,0.0,200
